Código;Nome;Categoria;Referência;Preço;Preço de venda;Em promoção;Estoque;Disponível;URL imagem;URL produto;Descrição
10819;518 - EGY 09;FIGURINHAS;;1.50;1.50;NAO;16;SIM;https://images.tcdn.com.br/img/img_prod/1457323/518_egv_09_10819_1_493fd9e7a4d8259ac45578927fec49dc.png;https://www.mgafigurinhas.com.br/figurinhas/518-egv-09;
10821;519 - EGY 10;FIGURINHAS;;1.50;1.50;NAO;14;SIM;https://images.tcdn.com.br/img/img_prod/1457323/519_egv_10_10821_1_1c3eb72d381885d0cd3f75c21e3ca1b8.png;https://www.mgafigurinhas.com.br/figurinhas/519-egv-10;
11823;520 - EGY 11;FIGURINHAS;;1.50;1.50;NAO;8;SIM;https://images.tcdn.com.br/img/img_prod/1457323/520_egv_11_11823_1_01a3228e21b95108e2cc26eeae88ff4b.png;https://www.mgafigurinhas.com.br/figurinhas/520-egv-11;
10825;521 - EGY 12;FIGURINHAS;;1.50;1.50;NAO;18;SIM;https://images.tcdn.com.br/img/img_prod/1457323/521_egv_12_10825_1_9226784445420302c6238f1518e66e83.png;https://www.mgafigurinhas.com.br/figurinhas/521-egv-12;
10827;522 - EGY 13;FIGURINHAS;;3.00;3.00;NAO;9;SIM;https://images.tcdn.com.br/img/img_prod/1457323/522_egv_13_10827_1_455be1351c0a9da570867630ee09150a.png;https://www.mgafigurinhas.com.br/figurinhas/522-egv-13;
10829;523 - EGY 14;FIGURINHAS;;1.50;1.50;NAO;18;SIM;https://images.tcdn.com.br/img/img_prod/1457323/523_egv_14_10829_1_57750c070d622f0a03e09b47b9aa9763.png;https://www.mgafigurinhas.com.br/figurinhas/523-egv-14;
10831;524 - EGY 15;FIGURINHAS;;1.50;1.50;NAO;15;SIM;https://images.tcdn.com.br/img/img_prod/1457323/524_egv_15_10831_1_7ad35f3a46481d4b4b2eb807c9cb762c.png;https://www.mgafigurinhas.com.br/figurinhas/524-egv-15;
10833;525 - EGY 16;FIGURINHAS;;1.50;1.50;NAO;10;SIM;https://images.tcdn.com.br/img/img_prod/1457323/525_egv_16_10833_1_043710e6d55b53b7db29849d598f786b.png;https://www.mgafigurinhas.com.br/figurinhas/525-egv-16;
10835;526 - EGY 17;FIGURINHAS;;1.50;1.50;NAO;18;SIM;https://images.tcdn.com.br/img/img_prod/1457323/526_egv_17_10835_1_6f97f252499653d78664944114bd8488.png;https://www.mgafigurinhas.com.br/figurinhas/526-egv-17;
11825;527 - EGY 18;FIGURINHAS;;1.50;1.50;NAO;;NAO;https://images.tcdn.com.br/img/img_prod/1457323/527_egv_18_11825_1_1f768b52241fe82e2bf37189a72c5f7c.png;https://www.mgafigurinhas.com.br/figurinhas/527-egv-18;
10839;528 - EGY 19;FIGURINHAS;;1.50;1.50;NAO;18;SIM;https://images.tcdn.com.br/img/img_prod/1457323/528_egv_19_10839_1_33d896945f3a6afda22bb915d1659950.png;https://www.mgafigurinhas.com.br/figurinhas/528-egv-19;
10841;529 - EGY 20;FIGURINHAS;;1.50;1.50;NAO;15;SIM;https://images.tcdn.com.br/img/img_prod/1457323/529_egv_20_10841_1_61b8cc2c8f06f7e8117628ef2f1cb81d.png;https://www.mgafigurinhas.com.br/figurinhas/529-egv-20;
10843;530 - IRN 01;FIGURINHAS;;5.00;5.00;NAO;19;SIM;https://images.tcdn.com.br/img/img_prod/1457323/530_irn_01_10843_1_7304ef82e04d1b0b37da5626f6b53b06.png;https://www.mgafigurinhas.com.br/figurinhas/530-irn-01;
10845;531 - IRN 02;FIGURINHAS;;1.50;1.50;NAO;9;SIM;https://images.tcdn.com.br/img/img_prod/1457323/531_irn_02_10845_1_c468175df8cba17a8ed801acc7c3ddd5.png;https://www.mgafigurinhas.com.br/figurinhas/531-irn-02;
10847;532 - IRN 03;FIGURINHAS;;1.50;1.50;NAO;20;SIM;https://images.tcdn.com.br/img/img_prod/1457323/532_irn_03_10847_1_5dec7280fde47b5094fb238397685a19.png;https://www.mgafigurinhas.com.br/figurinhas/532-irn-03;
10849;533 - IRN 04;FIGURINHAS;;1.50;1.50;NAO;4;SIM;https://images.tcdn.com.br/img/img_prod/1457323/533_irn_04_10849_1_ef736fa631720fba44f4a63cf70bbdc2.png;https://www.mgafigurinhas.com.br/figurinhas/533-irn-04;
10851;534 - IRN 05;FIGURINHAS;;1.50;1.50;NAO;16;SIM;https://images.tcdn.com.br/img/img_prod/1457323/534_irn_05_10851_1_d84d796a30f3e3b5bea9f3965980b8ed.png;https://www.mgafigurinhas.com.br/figurinhas/534-irn-05;
11827;535 - IRN 06;FIGURINHAS;;1.50;1.50;NAO;9;SIM;https://images.tcdn.com.br/img/img_prod/1457323/535_irn_06_11827_1_357ba0ff37f6a99e6eb03b453073b94e.png;https://www.mgafigurinhas.com.br/figurinhas/535-irn-06;
10855;536 - IRN 07;FIGURINHAS;;1.50;1.50;NAO;7;SIM;https://images.tcdn.com.br/img/img_prod/1457323/536_irn_07_10855_1_a83434bcd820a47bc4e833df1eef7fdb.png;https://www.mgafigurinhas.com.br/figurinhas/536-irn-07;
11829;537 - IRN 08;FIGURINHAS;;1.50;1.50;NAO;15;SIM;https://images.tcdn.com.br/img/img_prod/1457323/537_irn_08_11829_1_c6d14b6f11709146b4d187311e6d3a93.png;https://www.mgafigurinhas.com.br/figurinhas/537-irn-08;
10857;538 - IRN 09;FIGURINHAS;;1.50;1.50;NAO;;NAO;https://images.tcdn.com.br/img/img_prod/1457323/538_irn_09_10857_1_b2eb305fe34852717fb338846b2b13f9.png;https://www.mgafigurinhas.com.br/figurinhas/538-irn-09;
10861;539 - IRN 10;FIGURINHAS;;1.50;1.50;NAO;8;SIM;https://images.tcdn.com.br/img/img_prod/1457323/539_irn_10_10861_1_aa50f18166072d53f19269ed7a8db87e.png;https://www.mgafigurinhas.com.br/figurinhas/539-irn-10;
10863;540 - IRN 11;FIGURINHAS;;1.50;1.50;NAO;15;SIM;https://images.tcdn.com.br/img/img_prod/1457323/540_irn_11_10863_1_cc16366b70db7f0e9cf99b1a16abca89.png;https://www.mgafigurinhas.com.br/figurinhas/540-irn-11;
10865;541 - IRN 12;FIGURINHAS;;1.50;1.50;NAO;16;SIM;https://images.tcdn.com.br/img/img_prod/1457323/541_irn_12_10865_1_1e614f5b43090cc3581c93360b85e456.png;https://www.mgafigurinhas.com.br/figurinhas/541-irn-12;
10867;542 - IRN 13;FIGURINHAS;;3.00;3.00;NAO;3;SIM;https://images.tcdn.com.br/img/img_prod/1457323/542_irn_13_10867_1_0ba3bf933b43511dfc8c34f915bc327c.png;https://www.mgafigurinhas.com.br/figurinhas/542-irn-13;
10869;543 - IRN 14;FIGURINHAS;;1.50;1.50;NAO;8;SIM;https://images.tcdn.com.br/img/img_prod/1457323/543_irn_14_10869_1_cf3e8de1799a3671a3b86ae97b8a69ed.png;https://www.mgafigurinhas.com.br/figurinhas/543-irn-14;
10871;544 - IRN 15;FIGURINHAS;;1.50;1.50;NAO;9;SIM;https://images.tcdn.com.br/img/img_prod/1457323/544_irn_15_10871_1_19155ed75305ac02ad9ef7f9b6923f72.png;https://www.mgafigurinhas.com.br/figurinhas/544-irn-15;
10873;545 - IRN 16;FIGURINHAS;;1.50;1.50;NAO;8;SIM;https://images.tcdn.com.br/img/img_prod/1457323/545_irn_16_10873_1_945aaa2769a627d3cf82533c52dfd945.png;https://www.mgafigurinhas.com.br/figurinhas/545-irn-16;
10875;546 - IRN 17;FIGURINHAS;;1.50;1.50;NAO;13;SIM;https://images.tcdn.com.br/img/img_prod/1457323/546_irn_17_10875_1_fbe5267c28ffbb702234951028be6b8b.png;https://www.mgafigurinhas.com.br/figurinhas/546-irn-17;
10877;547 - IRN 18;FIGURINHAS;;1.50;1.50;NAO;6;SIM;https://images.tcdn.com.br/img/img_prod/1457323/547_irn_18_10877_1_245de0c6594b7d201890cd580b402ffc.png;https://www.mgafigurinhas.com.br/figurinhas/547-irn-18;
10879;548 - IRN 19;FIGURINHAS;;1.50;1.50;NAO;15;SIM;https://images.tcdn.com.br/img/img_prod/1457323/548_irn_19_10879_1_55a6047c11c04b7a8df075321ade0de1.png;https://www.mgafigurinhas.com.br/figurinhas/548-irn-19;
10883;549 - IRN 20;FIGURINHAS;;1.50;1.50;NAO;1;SIM;https://images.tcdn.com.br/img/img_prod/1457323/549_irn_20_10883_1_d6ab00774b8d8be35b3b14d94b6ae53f.png;https://www.mgafigurinhas.com.br/figurinhas/549-irn-20;
10881;550 - NZL 01;FIGURINHAS;;5.00;5.00;NAO;12;SIM;https://images.tcdn.com.br/img/img_prod/1457323/550_nzl_01_10881_1_76d57e933e873b88160b75252d5524b6.png;https://www.mgafigurinhas.com.br/figurinhas/550-nzl-01;
10885;551 - NZL 02;FIGURINHAS;;1.50;1.50;NAO;3;SIM;https://images.tcdn.com.br/img/img_prod/1457323/551_nzl_02_10885_1_a36352e62552a2ea2fb45c38039ebec7.png;https://www.mgafigurinhas.com.br/figurinhas/551-nzl-02;
10895;556 - NZL 07;FIGURINHAS;;1.50;1.50;NAO;2;SIM;https://images.tcdn.com.br/img/img_prod/1457323/556_nzl_07_10895_1_c16b5a38688621ab19bbc5c928bf3d02.png;https://www.mgafigurinhas.com.br/figurinhas/556-nzl-07;
10897;557 - NZL 08;FIGURINHAS;;1.50;1.50;NAO;5;SIM;https://images.tcdn.com.br/img/img_prod/1457323/557_nzl_08_10897_1_83611a63ac5a1b622c2afe427bcea169.png;https://www.mgafigurinhas.com.br/figurinhas/557-nzl-08;
10899;558 - NZL 09;FIGURINHAS;;1.50;1.50;NAO;1;SIM;https://images.tcdn.com.br/img/img_prod/1457323/558_nzl_09_10899_1_d9ebd19f9b3ce3222370af4f3697b4ff.png;https://www.mgafigurinhas.com.br/figurinhas/558-nzl-09;
10901;559 - NZL 10;FIGURINHAS;;1.50;1.50;NAO;6;SIM;https://images.tcdn.com.br/img/img_prod/1457323/559_nzl_10_10901_1_cdde2f85b11b259100ddb4850dd1318a.png;https://www.mgafigurinhas.com.br/figurinhas/559-nzl-10;
10907;562 - NZL 13;FIGURINHAS;;3.00;3.00;NAO;8;SIM;https://images.tcdn.com.br/img/img_prod/1457323/562_nzl_13_10907_1_6a676b4958b9b25afd95aa854238afde.png;https://www.mgafigurinhas.com.br/figurinhas/562-nzl-13;
10915;566 - NZL 17;FIGURINHAS;;1.50;1.50;NAO;3;SIM;https://images.tcdn.com.br/img/img_prod/1457323/566_nzl_17_10915_1_d5650ef9e9b6b9f07888a5ffafd301f8.png;https://www.mgafigurinhas.com.br/figurinhas/566-nzl-17;
10917;567 - NZL 18;FIGURINHAS;;1.50;1.50;NAO;4;SIM;https://images.tcdn.com.br/img/img_prod/1457323/567_nzl_18_10917_1_13b5ca3f8b442acb167be4b5d171db09.png;https://www.mgafigurinhas.com.br/figurinhas/567-nzl-18;
10919;568 - NZL 19;FIGURINHAS;;1.50;1.50;NAO;2;SIM;https://images.tcdn.com.br/img/img_prod/1457323/568_nzl_19_10919_1_e9747575765d0e575bc1afdf880ab556.png;https://www.mgafigurinhas.com.br/figurinhas/568-nzl-19;
10921;569 - NZL 20;FIGURINHAS;;1.50;1.50;NAO;3;SIM;https://images.tcdn.com.br/img/img_prod/1457323/569_nzl_20_10921_1_b3992ca67c6a4d7561ec9fc358c385ce.png;https://www.mgafigurinhas.com.br/figurinhas/569-nzl-20;
11831;570 - ESP 01;FIGURINHAS;;5.00;5.00;NAO;8;SIM;https://images.tcdn.com.br/img/img_prod/1457323/570_esp_01_11831_1_32f2eaf3b102e957f68a7a6481b0a8a1.png;https://www.mgafigurinhas.com.br/figurinhas/570-esp-01;
10925;571 - ESP 02;FIGURINHAS;;1.50;1.50;NAO;22;SIM;https://images.tcdn.com.br/img/img_prod/1457323/571_esp_02_10925_1_e7487775d3c0e02812e2bb5922dcc098.png;https://www.mgafigurinhas.com.br/figurinhas/571-esp-02;
10927;572 - ESP 03;FIGURINHAS;;1.50;1.50;NAO;9;SIM;https://images.tcdn.com.br/img/img_prod/1457323/572_esp_03_10927_1_840acb1cf5d17f7f672e616d3ed72560.png;https://www.mgafigurinhas.com.br/figurinhas/572-esp-03;
10929;573 - ESP 04;FIGURINHAS;;1.50;1.50;NAO;15;SIM;https://images.tcdn.com.br/img/img_prod/1457323/573_esp_04_10929_1_25edb8e445fcf4801ab378fb441ca808.png;https://www.mgafigurinhas.com.br/figurinhas/573-esp-04;
10931;574 - ESP 05;FIGURINHAS;;1.50;1.50;NAO;15;SIM;https://images.tcdn.com.br/img/img_prod/1457323/574_esp_05_10931_1_0b01c23895d43d94ede91134bea61bc1.png;https://www.mgafigurinhas.com.br/figurinhas/574-esp-05;
10933;575 - ESP 06;FIGURINHAS;;1.50;1.50;NAO;21;SIM;https://images.tcdn.com.br/img/img_prod/1457323/575_esp_06_10933_1_d50d7d20b928da76ac2fca95e5c2af94.png;https://www.mgafigurinhas.com.br/figurinhas/575-esp-06;
10937;576 - ESP 07;FIGURINHAS;;1.50;1.50;NAO;13;SIM;https://images.tcdn.com.br/img/img_prod/1457323/576_esp_07_10937_1_410bccdf41734d76e2ce856356db02b3.png;https://www.mgafigurinhas.com.br/figurinhas/576-esp-07;
10935;577 - ESP 08;FIGURINHAS;;1.50;1.50;NAO;14;SIM;https://images.tcdn.com.br/img/img_prod/1457323/577_esp_08_10935_1_08f1265fd02a9fb0a67625b82f782c5b.png;https://www.mgafigurinhas.com.br/figurinhas/577-esp-08;
10939;578 - ESP 09;FIGURINHAS;;1.50;1.50;NAO;15;SIM;https://images.tcdn.com.br/img/img_prod/1457323/578_esp_09_10939_1_038ace74dd385df7fe3ceda11d224f73.png;https://www.mgafigurinhas.com.br/figurinhas/578-esp-09;
10941;579 - ESP 10;FIGURINHAS;;1.50;1.50;NAO;17;SIM;https://images.tcdn.com.br/img/img_prod/1457323/579_esp_10_10941_1_e826c50f26eeee5eac879bd02ff38e5b.png;https://www.mgafigurinhas.com.br/figurinhas/579-esp-10;
10943;580 - ESP 11;FIGURINHAS;;1.50;1.50;NAO;11;SIM;https://images.tcdn.com.br/img/img_prod/1457323/580_esp_11_10943_1_d6bbc17b989ce108b3dc7e16087d70dc.png;https://www.mgafigurinhas.com.br/figurinhas/580-esp-11;
10945;581 - ESP 12;FIGURINHAS;;1.50;1.50;NAO;13;SIM;https://images.tcdn.com.br/img/img_prod/1457323/581_esp_12_10945_1_df732e2162e325d184ecc7c234084e26.png;https://www.mgafigurinhas.com.br/figurinhas/581-esp-12;
10947;582 - ESP 13;FIGURINHAS;;3.00;3.00;NAO;8;SIM;https://images.tcdn.com.br/img/img_prod/1457323/582_esp_13_10947_1_8bda7c609becf420037d22872b576a2e.png;https://www.mgafigurinhas.com.br/figurinhas/582-esp-13;
10949;583 - ESP 14;FIGURINHAS;;1.50;1.50;NAO;23;SIM;https://images.tcdn.com.br/img/img_prod/1457323/583_esp_14_10949_1_a6a2baa183eae7986cd8931a053f54d3.png;https://www.mgafigurinhas.com.br/figurinhas/583-esp-14;
10951;584 - ESP 15;FIGURINHAS;;10.00;10.00;NAO;6;SIM;https://images.tcdn.com.br/img/img_prod/1457323/584_esp_15_10951_1_978710596a543b5cfa6d34a10ce66bb2.png;https://www.mgafigurinhas.com.br/figurinhas/584-esp-15;
10953;585 - ESP 16;FIGURINHAS;;1.50;1.50;NAO;18;SIM;https://images.tcdn.com.br/img/img_prod/1457323/585_esp_16_10953_1_7af85c0574c15fa5f1a61d6bccba45fd.png;https://www.mgafigurinhas.com.br/figurinhas/585-esp-16;
10955;586 - ESP 17;FIGURINHAS;;1.50;1.50;NAO;15;SIM;https://images.tcdn.com.br/img/img_prod/1457323/586_esp_17_10955_1_74e7c5dc1a1ae289cc12172e3c718b0e.png;https://www.mgafigurinhas.com.br/figurinhas/586-esp-17;
11833;587 - ESP 18;FIGURINHAS;;1.50;1.50;NAO;18;SIM;https://images.tcdn.com.br/img/img_prod/1457323/587_esp_18_11833_1_ae3a0e75c9d131d48e1b65e0b2fbc282.png;https://www.mgafigurinhas.com.br/figurinhas/587-esp-18;
10961;588 - ESP 19;FIGURINHAS;;1.50;1.50;NAO;11;SIM;https://images.tcdn.com.br/img/img_prod/1457323/588_esp_19_10961_1_07bc78da3875633e6b2ad67bf1a6fcaa.png;https://www.mgafigurinhas.com.br/figurinhas/588-esp-19;
10957;589 - ESP 20;FIGURINHAS;;1.50;1.50;NAO;9;SIM;https://images.tcdn.com.br/img/img_prod/1457323/589_esp_20_10957_1_02bb9e02d846c6776ff1df943a88f344.png;https://www.mgafigurinhas.com.br/figurinhas/589-esp-20;
10963;590 - CPV 01;FIGURINHAS;;5.00;5.00;NAO;18;SIM;https://images.tcdn.com.br/img/img_prod/1457323/590_cpv_01_10963_1_0c9067407f72353987b4407bf809c936.png;https://www.mgafigurinhas.com.br/figurinhas/590-cpv-01;
11835;591 - CPV 02;FIGURINHAS;;1.50;1.50;NAO;1;SIM;https://images.tcdn.com.br/img/img_prod/1457323/591_cpv_02_11835_1_d5e6d14eee52ba0c835cf02724534a2d.png;https://www.mgafigurinhas.com.br/figurinhas/591-cpv-02;
10965;592 - CPV 03;FIGURINHAS;;1.50;1.50;NAO;8;SIM;https://images.tcdn.com.br/img/img_prod/1457323/592_cpv_03_10965_1_13a650da4513ccdecd979f4655e39ee0.png;https://www.mgafigurinhas.com.br/figurinhas/592-cpv-03;
10969;593 - CPV 04;FIGURINHAS;;1.50;1.50;NAO;5;SIM;https://images.tcdn.com.br/img/img_prod/1457323/593_cpv_04_10969_1_ff0972f42cea66635d815e23e8ea6450.png;https://www.mgafigurinhas.com.br/figurinhas/593-cpv-04;
10971;594 - CPV 05;FIGURINHAS;;1.50;1.50;NAO;5;SIM;https://images.tcdn.com.br/img/img_prod/1457323/594_cpv_05_10971_1_42cf1da4023acec1a1e849315b51f8a4.png;https://www.mgafigurinhas.com.br/figurinhas/594-cpv-05;
11837;596 - CPV 07;FIGURINHAS;;1.50;1.50;NAO;8;SIM;https://images.tcdn.com.br/img/img_prod/1457323/596_cpv_07_11837_1_fb424916010f845b80bddb2c7220571d.png;https://www.mgafigurinhas.com.br/figurinhas/596-cpv-07;
10975;597 - CPV 08;FIGURINHAS;;1.50;1.50;NAO;6;SIM;https://images.tcdn.com.br/img/img_prod/1457323/597_cpv_08_10975_1_ada1fdb11cd5079c9512286f769d69dd.png;https://www.mgafigurinhas.com.br/figurinhas/597-cpv-08;
10981;599 - CPV 10;FIGURINHAS;;1.50;1.50;NAO;9;SIM;https://images.tcdn.com.br/img/img_prod/1457323/599_cpv_10_10981_1_1490a024881e0e14129e0294b2cd2ead.png;https://www.mgafigurinhas.com.br/figurinhas/599-cpv-10;
10983;600 - CPV 11;FIGURINHAS;;1.50;1.50;NAO;2;SIM;https://images.tcdn.com.br/img/img_prod/1457323/600_cpv_11_10983_1_00c58f85febd36556952370480d6823a.png;https://www.mgafigurinhas.com.br/figurinhas/600-cpv-11;
10985;601 - CPV 12;FIGURINHAS;;1.50;1.50;NAO;11;SIM;https://images.tcdn.com.br/img/img_prod/1457323/601_cpv_12_10985_1_e665e30aef21aa0f529bc9e174f7b076.png;https://www.mgafigurinhas.com.br/figurinhas/601-cpv-12;
10989;603 - CPV 14;FIGURINHAS;;1.50;1.50;NAO;9;SIM;https://images.tcdn.com.br/img/img_prod/1457323/603_cpv_14_10989_1_2a174892d3e8d61939d9e59a3ae0d3d5.png;https://www.mgafigurinhas.com.br/figurinhas/603-cpv-14;
10991;604 - CPV 15;FIGURINHAS;;1.50;1.50;NAO;10;SIM;https://images.tcdn.com.br/img/img_prod/1457323/604_cpv_15_10991_1_fa30c74141750a852d53f6cbb06be2e4.png;https://www.mgafigurinhas.com.br/figurinhas/604-cpv-15;
10997;607 - CPV 18;FIGURINHAS;;1.50;1.50;NAO;7;SIM;https://images.tcdn.com.br/img/img_prod/1457323/607_cpv_18_10997_1_04987584cf7b9fc5dd626c60be3bc518.png;https://www.mgafigurinhas.com.br/figurinhas/607-cpv-18;
10999;608 - CPV 19;FIGURINHAS;;1.50;1.50;NAO;5;SIM;https://images.tcdn.com.br/img/img_prod/1457323/608_cpv_19_10999_1_9bd3aba72e1cd3f2e1e2c738c6f0ca6e.png;https://www.mgafigurinhas.com.br/figurinhas/608-cpv-19;
11001;609 - CPV 20;FIGURINHAS;;1.50;1.50;NAO;9;SIM;https://images.tcdn.com.br/img/img_prod/1457323/609_cpv_20_11001_1_3a9f90797e97db008b0ecd8d01ef6f3e.png;https://www.mgafigurinhas.com.br/figurinhas/609-cpv-20;
11003;610 - KSA 01;FIGURINHAS;;5.00;5.00;NAO;5;SIM;https://images.tcdn.com.br/img/img_prod/1457323/610_ksa_01_11003_1_2d7e43f630afdfb40a8d9bae7158a485.png;https://www.mgafigurinhas.com.br/figurinhas/610-ksa-01;
11009;613 - KSA 04;FIGURINHAS;;1.50;1.50;NAO;11;SIM;https://images.tcdn.com.br/img/img_prod/1457323/613_ksa_04_11009_1_f9913b3f11ab03fdede0bc82fc463b31.png;https://www.mgafigurinhas.com.br/figurinhas/613-ksa-04;
11013;615 - KSA 06;FIGURINHAS;;1.50;1.50;NAO;1;SIM;https://images.tcdn.com.br/img/img_prod/1457323/615_ksa_06_11013_1_b86c340acd4871afa9daa005e5bbfcd7.png;https://www.mgafigurinhas.com.br/figurinhas/615-ksa-06;
11015;616 - KSA 07;FIGURINHAS;;1.50;1.50;NAO;1;SIM;https://images.tcdn.com.br/img/img_prod/1457323/616_ksa_07_11015_1_211c2e1be94287b17f7151a24972a992.png;https://www.mgafigurinhas.com.br/figurinhas/616-ksa-07;
11017;617 - KSA 08;FIGURINHAS;;1.50;1.50;NAO;5;SIM;https://images.tcdn.com.br/img/img_prod/1457323/617_ksa_08_11017_1_836f3d5883ccf79decb9aa12d1c4943c.png;https://www.mgafigurinhas.com.br/figurinhas/617-ksa-08;
11019;618 - KSA 09;FIGURINHAS;;1.50;1.50;NAO;2;SIM;https://images.tcdn.com.br/img/img_prod/1457323/618_ksa_09_11019_1_5cf13013af82f0101bbe215547d21503.png;https://www.mgafigurinhas.com.br/figurinhas/618-ksa-09;
11021;619 - KSA 10;FIGURINHAS;;1.50;1.50;NAO;15;SIM;https://images.tcdn.com.br/img/img_prod/1457323/619_ksa_10_11021_1_75e4f996f96124ad7707672eed3e5d8b.png;https://www.mgafigurinhas.com.br/figurinhas/619-ksa-10;
11023;620 - KSA 11;FIGURINHAS;;1.50;1.50;NAO;2;SIM;https://images.tcdn.com.br/img/img_prod/1457323/620_ksa_11_11023_1_00e4d00ba75f41013780eba6121aa448.png;https://www.mgafigurinhas.com.br/figurinhas/620-ksa-11;
11025;621 - KSA 12;FIGURINHAS;;1.50;1.50;NAO;7;SIM;https://images.tcdn.com.br/img/img_prod/1457323/621_ksa_12_11025_1_40df60e73f7a1f2f7d9951fd0760471f.png;https://www.mgafigurinhas.com.br/figurinhas/621-ksa-12;
11027;622 - KSA 13;FIGURINHAS;;3.00;3.00;NAO;79;SIM;https://images.tcdn.com.br/img/img_prod/1457323/622_ksa_13_11027_1_d578ca2d1d6452952426e0b39d4784ba.png;https://www.mgafigurinhas.com.br/figurinhas/622-ksa-13;
11029;623 - KSA 14;FIGURINHAS;;1.50;1.50;NAO;6;SIM;https://images.tcdn.com.br/img/img_prod/1457323/623_ksa_14_11029_1_cccb59266c7484c33c702b8eb3900b04.png;https://www.mgafigurinhas.com.br/figurinhas/623-ksa-14;
11031;624 - KSA 15;FIGURINHAS;;1.50;1.50;NAO;6;SIM;https://images.tcdn.com.br/img/img_prod/1457323/624_ksa_15_11031_1_8041fc362ad09b64a3678fd3194c6621.png;https://www.mgafigurinhas.com.br/figurinhas/624-ksa-15;
11033;625 - KSA 16;FIGURINHAS;;1.50;1.50;NAO;;NAO;https://images.tcdn.com.br/img/img_prod/1457323/625_ksa_16_11033_1_ba79b72a2f4eb34a23d754ebf809c112.png;https://www.mgafigurinhas.com.br/figurinhas/625-ksa-16;
11037;627 - KSA 18;FIGURINHAS;;1.50;1.50;NAO;5;SIM;https://images.tcdn.com.br/img/img_prod/1457323/627_ksa_18_11037_1_c84cad76e3066ea0818025129b48f864.png;https://www.mgafigurinhas.com.br/figurinhas/627-ksa-18;
11039;628 - KSA 19;FIGURINHAS;;1.50;1.50;NAO;7;SIM;https://images.tcdn.com.br/img/img_prod/1457323/628_ksa_19_11039_1_c44aa105a9d4e57d48963bac8f38f056.png;https://www.mgafigurinhas.com.br/figurinhas/628-ksa-19;
11043;630 - URU 01;FIGURINHAS;;5.00;5.00;NAO;14;SIM;https://images.tcdn.com.br/img/img_prod/1457323/630_uru_01_11043_1_853655e9b12281f151677653a1be74d6.png;https://www.mgafigurinhas.com.br/figurinhas/630-uru-01;
11045;631 - URU 02;FIGURINHAS;;1.50;1.50;NAO;4;SIM;https://images.tcdn.com.br/img/img_prod/1457323/631_uru_02_11045_1_f3291e16b9eec12c33d429b4a9d0fa68.png;https://www.mgafigurinhas.com.br/figurinhas/631-uru-02;
11047;632 - URU 03;FIGURINHAS;;1.50;1.50;NAO;2;SIM;https://images.tcdn.com.br/img/img_prod/1457323/632_uru_03_11047_1_ba7ecd45056f914b978ecd9cbb716661.png;https://www.mgafigurinhas.com.br/figurinhas/632-uru-03;
11841;633 - URU 04;FIGURINHAS;;1.50;1.50;NAO;4;SIM;https://images.tcdn.com.br/img/img_prod/1457323/633_uru_04_11841_1_e878b58a6b2f47fc411ec94c2b0ee2ca.png;https://www.mgafigurinhas.com.br/figurinhas/633-uru-04;
11049;634 - URU 05;FIGURINHAS;;1.50;1.50;NAO;5;SIM;https://images.tcdn.com.br/img/img_prod/1457323/634_uru_05_11049_1_eeda135c5c7c04303bcce8abb308adcd.png;https://www.mgafigurinhas.com.br/figurinhas/634-uru-05;
11053;635 - URU 06;FIGURINHAS;;1.50;1.50;NAO;6;SIM;https://images.tcdn.com.br/img/img_prod/1457323/635_uru_06_11053_1_12b9ddfb3c4f616080042cdbbe6cfee0.png;https://www.mgafigurinhas.com.br/figurinhas/635-uru-06;
11057;637 - URU 08;FIGURINHAS;;1.50;1.50;NAO;6;SIM;https://images.tcdn.com.br/img/img_prod/1457323/637_uru_08_11057_1_38b5874165431e950f7333a3d1afa9c3.png;https://www.mgafigurinhas.com.br/figurinhas/637-uru-08;
11059;638 - URU 09;FIGURINHAS;;1.50;1.50;NAO;8;SIM;https://images.tcdn.com.br/img/img_prod/1457323/638_uru_09_11059_1_70c81b3f925d8863e66e5208658ac998.png;https://www.mgafigurinhas.com.br/figurinhas/638-uru-09;
11843;639 - URU 10;FIGURINHAS;;1.50;1.50;NAO;6;SIM;https://images.tcdn.com.br/img/img_prod/1457323/639_uru_10_11843_1_8c2138d893ed230bf28498aa7aa107bb.png;https://www.mgafigurinhas.com.br/figurinhas/639-uru-10;
11063;640 - URU 11;FIGURINHAS;;5.00;5.00;NAO;2;SIM;https://images.tcdn.com.br/img/img_prod/1457323/640_uru_11_11063_1_4069683355713cd590c1b7a49f9aebfe.png;https://www.mgafigurinhas.com.br/figurinhas/640-uru-11;
11845;641 - URU 12;FIGURINHAS;;1.50;1.50;NAO;20;SIM;https://images.tcdn.com.br/img/img_prod/1457323/641_uru_12_11845_1_02b40cb33b7b067ea69a842531dc5012.png;https://www.mgafigurinhas.com.br/figurinhas/641-uru-12;
11069;642 - URU 13;FIGURINHAS;;3.00;3.00;NAO;12;SIM;https://images.tcdn.com.br/img/img_prod/1457323/642_uru_13_11069_1_89fa054be59bfb0009a0873eb255ed4a.png;https://www.mgafigurinhas.com.br/figurinhas/642-uru-13;
